"accountPostalCode","accountPostalCode_risk"
"16170",-2.2082744135228
"1618",-2.24070968927596
"1619",-2.24070968927596
"1619 AW",-2.2082744135228
"162-0054",-2.2082744135228
"162-0804",-2.10191439753189
"162-0846",-2.2082744135228
"162-0851",-2.2082744135228
"162-0855",-2.2082744135228
"162 45",-2.2082744135228
"162 67",-2.2082744135228
"162 68",-2.2082744135228
"16200",-2.2082744135228
"162008",-2.2082744135228
"16201",-2.28238238567653
"1621",-2.2512917986065
"16214",-2.2082744135228
"1622 KB",-2.2082744135228
"16220-000",-2.2082744135228
"16222",-2.21920348405499
"16225",-2.21920348405499
"16226",-2.23001440015921
"16229",-2.23001440015921
"1623",-2.2082744135228
"16230",-2.21920348405499
"16231",-2.2082744135228
"16233",-2.21920348405499
"1624 CP",-2.2082744135228
"16246",-2.2082744135228
"16247",-2.2082744135228
"16248",-2.2082744135228
"1625 RD",-2.2082744135228
"16270",-2.21920348405499
"16280",-2.2082744135228
"1629",-2.21920348405499
"162900",-2.2082744135228
"163",-2.2082744135228
"163 45",-2.2082744135228
"163 46",-2.2082744135228
"163 47",-2.2082744135228
"1630",-2.2512917986065
"16300-000",-2.2082744135228
"163000",-2.2082744135228
"163001",-2.2082744135228
"16301",-2.24070968927596
"163013",-2.2082744135228
"163015",-2.2082744135228
"163051",-2.2082744135228
"16307",-2.2082744135228
"163071",-2.2082744135228
"1631",-2.2082744135228
"16310",-2.2082744135228
"16314",-2.21920348405499
"16316",-2.21920348405499
"16319",-2.2082744135228
"16321",-2.24070968927596
"16323",-2.2082744135228
"16331",-2.2082744135228
"16335",-2.14982233844164
"163361",-2.2082744135228
"1634",-2.2512917986065
"16341",-2.21920348405499
"16343",-2.2082744135228
"16345",-2.2082744135228
"16346",-2.2082744135228
"16347",-2.23001440015921
"16348",-2.2082744135228
"1635",-2.21920348405499
"16350",-2.2512917986065
"16356",-2.23001440015921
"1636",-2.26176309847379
"16360",-2.2082744135228
"16362",-2.2082744135228
"16365",-2.29253475714054
"16367",-2.2082744135228
"1637",-2.2082744135228
"16373",-2.2082744135228
"1638",-2.2082744135228
"1639",-2.2082744135228
"16390",-2.2082744135228
"164-0001",-2.2082744135228
"164-0003",-2.2082744135228
"164-0011",-2.21920348405499
"164-0012",-2.21920348405499
"164-0013",-2.2082744135228
"164-0014",-2.2082744135228
"164-8540",-2.2082744135228
"164 92",-2.00372971994414
"1640",-2.31253542384721
"16401",-2.2082744135228
"16403",-2.33214389523559
"16404",-2.2082744135228
"16406",-2.2082744135228
"16407",-2.24070968927596
"1641",-2.2082744135228
"16410",-2.2082744135228
"16412",-2.2512917986065
"16415",-2.21920348405499
"16417",-2.21920348405499
"1642",-2.24070968927596
"16421",-2.2082744135228
"16424",-2.2082744135228
"16428",-2.23001440015921
"1643",-2.23001440015921
"16430",-2.2082744135228
"16432",-2.2082744135228
"16434",-2.24070968927596
"16435",-2.2512917986065
"16436",-2.2082744135228
"16438",-2.2082744135228
"1644",-2.21920348405499
"16440",-2.2082744135228
"16441",-2.24070968927596
"16442",-2.2082744135228
"16443",-2.2082744135228
"16450",-2.2082744135228
"1646",-2.21920348405499
"1648",-2.2082744135228
"16493",-2.23001440015921
"165",-2.24070968927596
"165-0026",-2.2082744135228
"165-0027",-2.23001440015921
"165-0035",-2.21920348405499
"165 55",-2.2082744135228
"165 62",-2.2082744135228
"165 74",-2.2082744135228
"1650",-2.24070968927596
"16500",-2.2082744135228
"16501",-2.24070968927596
"16502",-1.988927534139
"16504",-2.2082744135228
"16505",-2.1870722058722
"16506",-2.34180580614733
"16508",-2.27212588550934
"16509",-2.1870722058722
"1651",-2.23001440015921
"16510",-2.2512917986065
"16511",-2.24070968927596
"16515",-2.23001440015921
"1652",-2.21920348405499
"1653",-2.24070968927596
"1654",-2.2082744135228
"16540",-2.2082744135228
"16541",-2.21920348405499
"16546",-2.2082744135228
"1655",-2.21920348405499
"1656",-2.2082744135228
"16561",-2.2082744135228
"16563",-2.2082744135228
"1657",-2.21920348405499
"16572",-2.2082744135228
"16576",-2.2082744135228
"166",-2.24070968927596
"166-0002",-2.11296423371848
"166-0003",-2.2082744135228
"166-0004",-2.23001440015921
"166-0012",-2.21920348405499
"166-0015",-2.2082744135228
"166 73",-2.2082744135228
"1660",-2.23001440015921
"16600",-2.2082744135228
"16601",-2.26176309847379
"16602",-2.16645291866947
"16602-1717",-2.2082744135228
"16611",-2.21920348405499
"1662",-2.2082744135228
"16620",-2.2082744135228
"16627",-2.2082744135228
"16629",-2.2082744135228
"1663",-2.2082744135228
"16630",-2.21920348405499
"16635",-2.2512917986065
"16637",-2.2082744135228
"1664",-2.2082744135228
"16641",-2.2082744135228
"16644",-2.2082744135228
"16646",-2.2082744135228
"16648",-2.27212588550934
"16648-1733",-2.2082744135228
"16651",-2.2082744135228
"16652",-2.24070968927596
"16662",-2.24070968927596
"16663",-2.2082744135228
"16668",-2.24070968927596
"16673",-2.21920348405499
"16677",-2.2082744135228
"16678",-2.21920348405499
"16684",-2.2082744135228
"16686",-2.24070968927596
"16693",-2.2082744135228
"16695",-2.2082744135228
"167",-2.24070968927596
"167-0023",-2.21920348405499
"167-0033",-2.2082744135228
"167-0034",-2.2082744135228
"167-0042",-2.2082744135228
"167-0051",-2.2082744135228
"167-0052",-2.2082744135228
"167 72",-2.2082744135228
"167 76",-2.21920348405499
"1670",-2.23001440015921
"167000",-2.2082744135228
"167002",-2.2082744135228
"16701",-2.23001440015921
"1671",-2.21920348405499
"16710",-2.21920348405499
"1672",-2.21920348405499
"16720",-2.2082744135228
"16727",-2.2082744135228
"16735",-2.21920348405499
"16737",-2.2082744135228
"16738",-2.21920348405499
"1674",-2.2082744135228
"16744",-2.2082744135228
"16745",-2.21920348405499
"16761",-2.21920348405499
"16763",-2.2082744135228
"16771",-2.2082744135228
"16777",-2.2082744135228
"168",-2.23001440015921
"168-0062",-2.2082744135228
"168-0063",-2.2082744135228
"168-0064",-2.23001440015921
"168-0065",-2.21920348405499
"168-0072",-2.2082744135228
"168-0074",-2.2082744135228
"168-0081",-2.21920348405499
"168 50",-2.2082744135228
"168 57",-2.2082744135228
"1680",-2.24070968927596
"16801",-2.58021682959233
"16802",-2.32238772029023
"16803",-2.11718186966268
"16804",-2.2082744135228
"1682",-2.23001440015921
"16823",-2.26176309847379
"16825",-2.2082744135228
"16827",-2.23001440015921
"16828",-2.2082744135228
"16830",-2.24070968927596
"16833",-2.2082744135228
"16834",-2.2082744135228
"16835",-2.2082744135228
"16837",-2.2082744135228
"1684",-2.23001440015921
"16841",-2.23001440015921
"1685",-2.21920348405499
"16851",-2.2082744135228
"16853",-2.2082744135228
"16854",-2.2082744135228
"1686",-2.21920348405499
"16860",-2.2082744135228
"16866",-2.26176309847379
"16869",-2.2082744135228
"1687",-2.2082744135228
"16870",-2.2512917986065
"16881",-2.2082744135228
"1689",-2.2082744135228
"1689 WD",-2.2082744135228
"1689 WE",-2.2082744135228
"169",-2.21920348405499
"169-0051",-2.2082744135228
"169-0073",-2.2082744135228
"169-0074",-2.2082744135228
"169-0075",-2.21920348405499
"169 00",-2.2082744135228
"169 58",-2.2082744135228
"16900",-2.2082744135228
"16901",-2.21920348405499
"169074",-2.2082744135228
"16909",-2.2082744135228
"16914",-2.2082744135228
"16915",-2.21920348405499
"16917",-2.2082744135228
"1692",-2.21920348405499
"16921",-2.2082744135228
"16923",-2.2082744135228
"169270",-2.2082744135228
"16928",-2.23001440015921
"16929",-2.2082744135228
"169300",-2.23001440015921
"16932",-2.2082744135228
"16933",-2.21920348405499
"16935",-2.2082744135228
"16940",-2.23001440015921
"16945",-2.2082744135228
"16946",-2.21920348405499
"16947",-2.2082744135228
"16948",-2.2082744135228
"1695 JJ",-2.2082744135228
"16950",-2.2082744135228
"169712",-2.2082744135228
"169841",-2.2082744135228
"169915",-2.2082744135228
"170",-2.24070968927596
"170-0002",-2.2082744135228
"170-0013",-2.2082744135228
"170-120",-2.2082744135228
"170 00",-2.21920348405499
"170 30",-2.2082744135228
"170 70",-2.2082744135228
"170 73",-2.21920348405499
"170 75",-2.2082744135228
"1700",-2.33214389523559
"1700-093",-2.2082744135228
"17000",-2.30258509299405
"170001",-2.2082744135228
"17001",-2.21920348405499
"170028",-2.2082744135228
"17003",-2.24070968927596
"170033",-2.2082744135228
"17005",-2.21920348405499
"17007",-2.26176309847379
"1701",-2.40694510831829
"17011",-2.36085400111802
"17012",-2.2082744135228
"17012-631",-2.2082744135228
"17013",-2.29253475714054
"17015",-2.32238772029023
"17016",-2.23001440015921
"17017",-2.2082744135228
"17017-340",-2.2082744135228
"17019",-2.24070968927596
"17019-1041",-2.2082744135228
"1702",-2.246495626343
"1702 kn",-2.2082744135228
"17020",-2.2082744135228
"17022",-2.32238772029023
"17023",-2.2082744135228
"17024",-2.21920348405499
"17025",-2.29253475714054
"17025-1294",-2.2082744135228
"17028",-2.2082744135228
"1703 SK",-2.2082744135228
"17031",-2.2082744135228
"17033",-2.35137525716348
"17036",-2.36085400111802
"17037",-2.2082744135228
"17038",-2.2082744135228
"1704",-2.24070968927596
"17042",-2.30258509299405
"17043",-2.23001440015921
"17044",-2.26176309847379
"17046",-2.30258509299405
"17047",-2.2082744135228
"17048",-2.2082744135228
"1705",-2.23001440015921
"1705 nb",-2.2082744135228
"17050",-2.37024374146786
"17050-170",-2.2082744135228
"17051",-2.23001440015921
"17053",-2.21920348405499
"17055",-2.16905370036952
"17057",-2.33214389523559
"17059",-2.27212588550934
"1706",-2.26176309847379
"17060-255",-2.2082744135228
"17061",-2.21920348405499
"17062",-2.21920348405499
"17065",-2.2082744135228
"17066",-2.2082744135228
"17067",-2.28238238567653
"17068",-2.21920348405499
"17070",-2.29253475714054
"17072",-2.2082744135228
"17073",-2.21920348405499
"17078",-2.24070968927596
"1708",-2.29253475714054
"17082",-2.2082744135228
"17084",-2.2082744135228
"17088",-2.2082744135228
"1709",-2.24070968927596
"17090",-2.2082744135228
"17098",-2.21920348405499
"171",-2.21920348405499
"171-0033",-2.24070968927596
"171-0042",-2.2082744135228
"171-0051",-2.2082744135228
"171-0052",-2.2082744135228
"171 26",-2.21920348405499
"1710",-2.21920348405499
"17100",-2.26176309847379
"171001",-2.2082744135228
"17101",-2.23001440015921
"17102",-2.2082744135228
"17103",-2.21920348405499
"1710334",-2.2082744135228
"17104",-2.2082744135228
"17109",-2.28238238567653
"1711",-2.2082744135228
"17110",-2.33214389523559
"17111",-2.33214389523559
"17112",-2.36085400111802
"17113",-2.21920348405499
"1712",-2.21920348405499
"17120",-2.2082744135228
"17122",-2.2082744135228
"17123",-2.2082744135228
"1713",-2.2082744135228
"17131",-2.2082744135228
"1714",-2.2512917986065
"1715",-2.21920348405499
"171505",-2.2082744135228
"17153",-2.2082744135228
"17154",-2.2082744135228
"1716",-2.2082744135228
"17162",-2.2082744135228
"17165",-2.2082744135228
"17171",-2.2082744135228
"17173",-2.2082744135228
"1718",-2.2082744135228
"1718 CD",-2.2082744135228
"1719",-2.23001440015921
"172",-2.21920348405499
"172 63",-2.2082744135228
"1720",-2.32238772029023
"17201",-2.29253475714054
"17202",-2.32238772029023
"17207",-2.2082744135228
"1721",-2.24070968927596
"1721 EA",-2.2082744135228
"17210-381",-2.2082744135228
"172110",-2.2082744135228
"1721222",-2.2082744135228
"17213",-2.2082744135228
"17219",-2.2082744135228
"17220",-2.23001440015921
"17222",-2.29253475714054
"17225",-2.26176309847379
"1723",-2.23001440015921
"17230",-2.21920348405499
"17233",-2.2082744135228
"17236",-2.2512917986065
"1724",-2.21920348405499
"17240",-2.2082744135228
"17241",-2.24070968927596
"17246",-2.2082744135228
"1725",-2.2082744135228
"17250",-2.2082744135228
"17250-000",-2.2082744135228
"17251",-2.2082744135228
"17257",-2.24070968927596
"17266",-2.2082744135228
"17267",-2.2082744135228
"17268",-2.26176309847379
"1727",-2.2082744135228
"17272",-2.21920348405499
"17291",-2.23001440015921
"173",-2.23001440015921
"173-0003",-2.2082744135228
"173-0011",-2.2082744135228
"173-0013",-2.2082744135228
"173-0021",-2.21920348405499
"173-0024",-2.2082744135228
"173-0026",-2.2082744135228
"173-0033",-2.2082744135228
"1730",-2.34180580614733
"17300",-2.2082744135228
"17301",-2.2082744135228
"17304",-2.2082744135228
"17307",-2.2082744135228
"17309",-2.2082744135228
"1731",-2.24070968927596
"17313",-2.24070968927596
"17313-9655",-2.2082744135228
"17314",-2.23001440015921
"17315",-2.2512917986065
"17315-2955",-2.2082744135228
"17316",-2.23001440015921
"1732",-2.2082744135228
"17320",-2.2082744135228
"17322",-2.2082744135228
"17324",-2.23001440015921
"17325",-2.34180580614733
"17327",-2.21920348405499
"17327-1218",-2.2082744135228
"17329",-2.21920348405499
"1733 ND",-2.2082744135228
"17331",-2.36085400111802
"17331-1456",-2.2082744135228
"17339",-2.2512917986065
"1734",-2.2082744135228
"17340",-2.21920348405499
"17343",-2.21920348405499
"17344",-2.24070968927596
"17345",-2.21920348405499
"17347",-2.2082744135228
"17349",-2.27212588550934
"1735",-2.2082744135228
"17350",-2.24070968927596
"17353",-2.23001440015921
"17356",-2.30258509299405
"17360",-2.23001440015921
"17361",-2.21920348405499
"17362",-2.24070968927596
"17363",-2.23001440015921
"17364",-2.2082744135228
"17365",-2.21920348405499
"17366",-2.23001440015921
"17368",-2.21920348405499
"1737",-2.2082744135228
"17370",-2.23001440015921
"17372",-2.2082744135228
"17373",-2.2082744135228
"1738",-2.2082744135228
"1739",-2.2082744135228
"17391",-2.2082744135228
"174-0046",-2.21920348405499
"174-0052",-2.2082744135228
"174 46",-2.21920348405499
"174 58",-2.2082744135228
"1740",-2.2512917986065
"17400",-2.21920348405499
"17401",-2.24070968927596
"17402",-2.40694510831829
"17403",-2.2512917986065
"17404",-2.31253542384721
"17406",-2.33214389523559
"17408",-2.29253475714054
"1741",-2.28238238567653
"1741 me",-2.2082744135228
"17410",-2.23001440015921
"17414",-2.2082744135228
"1742",-2.2512917986065
"1742 AL",-2.2082744135228
"17424",-2.10191439753189
"17429",-2.21920348405499
"17435",-2.10191439753189
"17440",-2.21920348405499
"1745",-2.21920348405499
"17450",-2.2082744135228
"17455",-2.2082744135228
"1746",-2.27212588550934
"1747",-2.24070968927596
"17470",-2.21920348405499
"1748",-2.35137525716348
"17480",-2.21920348405499
"17487",-2.2082744135228
"1749",-2.2270775404859
"1749 KG",-2.2082744135228
"17491",-2.21920348405499
"175",-2.23001440015921
"175-0082",-2.21920348405499
"175-0083",-2.2082744135228
"175-0092",-2.21920348405499
"175 44",-2.2082744135228
"175 46",-2.2082744135228
"175 48",-2.2082744135228
"175 57",-2.2082744135228
"175 61",-2.2082744135228
"175 62",-2.2082744135228
"175 79",-2.2082744135228
"1750",-2.23001440015921
"1750-144",-2.2082744135228
"1750-232",-2.2082744135228
"1750-927",-2.2082744135228
"17500",-2.2082744135228
"17501",-2.2082744135228
"17502",-2.2082744135228
"17505",-2.2082744135228
"17509",-2.21920348405499
"17512",-2.29253475714054
"17512-752",-2.2082744135228
"175135",-2.2082744135228
"17516",-2.2082744135228
"17516-200",-2.2082744135228
"17517",-2.26176309847379
"17518",-2.2082744135228
"1752",-2.4423470353692
"17520",-2.11296423371848
"17521",-2.2082744135228
"17522",-2.27212588550934
"17527",-2.21920348405499
"1753",-2.2082744135228
"17530",-2.2082744135228
"17535",-2.21920348405499
"17538",-2.24070968927596
"1754",-2.2512917986065
"17540",-2.27212588550934
"17543",-2.42480272571829
"17545",-2.29253475714054
"1755",-2.2082744135228
"17550",-2.2082744135228
"17552",-2.27212588550934
"17552-8870",-2.2082744135228
"17554",-2.23001440015921
"17555",-2.21920348405499
"17557",-2.23001440015921
"1756",-2.24070968927596
"1756 TP",-2.2082744135228
"17561",-2.21920348405499
"17562",-2.2082744135228
"17563",-2.24070968927596
"17564",-2.2082744135228
"17565",-2.2082744135228
"17566",-2.24070968927596
"17569",-2.23001440015921
"1757",-2.26176309847379
"17572",-2.2082744135228
"17578",-2.2082744135228
"17579",-2.2082744135228
"17584",-2.24070968927596
"1759",-2.2082744135228
"176",-2.23001440015921
"176-0001",-2.2082744135228
"176-0002",-2.21920348405499
"176-0012",-2.2082744135228
"176-0013",-2.2082744135228
"176-0014",-2.2082744135228
"176-0021",-2.21920348405499
"176-0024",-2.2082744135228
"176 71",-2.2082744135228
"176 76",-2.2082744135228
"176 77",-2.2082744135228
"1760",-2.37954613413017
"17600",-2.21920348405499
"17601",-2.50959926237837
"17602",-2.36085400111802
"17603",-2.29345260943077
"17603-6800",-2.2082744135228
"17604",-2.2082744135228
"17605",-2.23001440015921
"17606-010",-2.10191439753189
"1761",-2.2082744135228
"17610",-2.21920348405499
"1762",-2.2082744135228
"1763",-2.23001440015921
"17630",-2.2082744135228
"17652",-2.2082744135228
"1766",-2.21920348405499
"17671",-2.2082744135228
"17690-000",-2.2082744135228
"177",-2.23001440015921
"177-0041",-2.23001440015921
"177-0042",-2.2082744135228
"177-0045",-2.2082744135228
"177-0053",-2.2082744135228
"1770",-2.29253475714054
"17700-000",-2.2082744135228
"17701",-2.40694510831829
"17701-2227",-2.2082744135228
"17702",-2.21920348405499
"1772",-2.29253475714054
"17721",-2.2082744135228
"17724",-2.21920348405499
"1773",-2.2512917986065
"17737",-2.23001440015921
"17740",-2.02595285672885
"17742",-2.2082744135228
"17745",-2.2512917986065
"17747",-2.2082744135228
"1775",-2.28238238567653
"1775 BA",-2.2082744135228
"17750",-2.21920348405499
"17751",-2.2082744135228
"17754",-2.33214389523559
"1776",-2.32238772029023
"17763",-2.2082744135228
"17765",-2.2082744135228
"1777 MP",-2.2082744135228
"17772",-2.2082744135228
"17774",-2.2082744135228
"17779",-2.2082744135228
"1778",-2.26176309847379
"178",-2.21920348405499
"178 32",-2.2082744135228
"178 38",-2.2082744135228
"1780",-2.23001440015921
"17801",-2.26176309847379
"1781",-2.23001440015921
"17810",-2.21920348405499
"17815",-2.2512917986065
"1782",-2.2082744135228
"1782 SM",-2.2082744135228
"17820",-2.14539950947163
"17820-8768",-2.2082744135228
"17821",-2.24070968927596
"17824",-2.21920348405499
"1783",-2.2082744135228
"17830",-2.2082744135228
"17836",-2.2082744135228
"17837",-2.24070968927596
"1784",-2.2082744135228
"17841",-2.2082744135228
"17842",-2.21920348405499
"17844",-2.13470422035489
"17847",-2.23001440015921
"1785",-2.26176309847379
"1785 dk",-2.2082744135228
"17851",-2.21920348405499
"17853",-2.21920348405499
"17855",-2.2082744135228
"17857",-2.2512917986065
"17859",-2.21920348405499
